Date,Open,High,Low,Close,,,,,
1981-03-23 00:00:00-05:00,0.091959484,0.092818861,0.091959484,0.091959484,,,,,
1981-03-24 00:00:00-05:00,0.091959465,0.091959465,0.091529779,0.091529779,,,,,
1981-03-25 00:00:00-05:00,0.090670396,0.090670396,0.089810245,0.089810245,,,,,
1981-03-26 00:00:00-05:00,0.088521191,0.088521191,0.0880915,0.0880915,,,,,
1981-03-27 00:00:00-05:00,0.085513364,0.085513364,0.085083678,0.085083678,,,,,
1981-03-30 00:00:00-05:00,0.085083678,0.085943055,0.085083678,0.085083678,,,,,
1981-03-31 00:00:00-05:00,0.08508372,0.08508372,0.084224343,0.084224343,,,,,
1981-04-01 00:00:00-05:00,0.083794625,0.083794625,0.083364934,0.083364934,,,,,
1981-04-02 00:00:00-05:00,0.090670399,0.091100085,0.090670399,0.090670399,,,,,
1981-04-03 00:00:00-05:00,0.091100082,0.091529773,0.091100082,0.091100082,,,,,
1981-04-06 00:00:00-05:00,0.089810255,0.089810255,0.08938057,0.08938057,,,,,
1981-04-07 00:00:00-05:00,0.08895089,0.08895089,0.088521205,0.088521205,,,,,
1981-04-08 00:00:00-05:00,0.092818826,0.093678203,0.092818826,0.092818826,,,,,
1981-04-09 00:00:00-05:00,0.094537616,0.094967307,0.094537616,0.094537616,,,,,
1981-04-10 00:00:00-05:00,0.095826648,0.096256334,0.095826648,0.095826648,,,,,
1981-04-13 00:00:00-05:00,0.095826648,0.096256334,0.095826648,0.095826648,,,,,
1981-04-14 00:00:00-05:00,0.095826648,0.096256334,0.095826648,0.095826648,,,,,
1981-04-15 00:00:00-05:00,0.091529773,0.091529773,0.091100082,0.091100082,,,,,
1981-04-16 00:00:00-05:00,0.086372766,0.086372766,0.08594308,0.08594308,,,,,
1981-04-20 00:00:00-05:00,0.088521205,0.08895089,0.088521205,0.088521205,,,,,
1981-04-21 00:00:00-05:00,0.094537616,0.094967307,0.094537616,0.094537616,,,,,
1981-04-22 00:00:00-05:00,0.097975098,0.098404789,0.097975098,0.097975098,,,,,
1981-04-23 00:00:00-05:00,0.1005532,0.100982891,0.1005532,0.1005532,,,,,
1981-04-24 00:00:00-05:00,0.100553221,0.100553221,0.09969385,0.09969385,,,,,
1981-04-27 00:00:00-04:00,0.099264184,0.099264184,0.098834492,0.098834492,,,,,
1981-04-28 00:00:00-04:00,0.097545379,0.097545379,0.097115688,0.097115688,,,,,
1981-04-29 00:00:00-04:00,0.096256334,0.096256334,0.095826648,0.095826648,,,,,
1981-04-30 00:00:00-04:00,0.0975454,0.098404783,0.0975454,0.0975454,,,,,
1981-05-01 00:00:00-04:00,0.0975454,0.098404783,0.0975454,0.0975454,,,,,
1981-05-04 00:00:00-04:00,0.097545379,0.097545379,0.097115688,0.097115688,,,,,
1981-05-05 00:00:00-04:00,0.097115745,0.097115745,0.096686065,0.096686065,,,,,
1981-05-06 00:00:00-04:00,0.094537597,0.094537597,0.094107911,0.094107911,,,,,
1981-05-07 00:00:00-04:00,0.095396951,0.095826642,0.095396951,0.095396951,,,,,
1981-05-08 00:00:00-04:00,0.096256338,0.096686029,0.096256338,0.096256338,,,,,
1981-05-11 00:00:00-04:00,0.094537597,0.094537597,0.094107911,0.094107911,,,,,
1981-05-12 00:00:00-04:00,0.094107911,0.095396973,0.094107911,0.094107911,,,,,
1981-05-13 00:00:00-04:00,0.094107927,0.094967304,0.093678236,0.093678236,,,,,
1981-05-14 00:00:00-04:00,0.093248536,0.093248536,0.092389159,0.092389159,,,,,
1981-05-15 00:00:00-04:00,0.094537616,0.095826684,0.094537616,0.094537616,,,,,
1981-05-18 00:00:00-04:00,0.096256338,0.097115709,0.096256338,0.096256338,,,,,
1981-05-19 00:00:00-04:00,0.094967307,0.094967307,0.094537616,0.094537616,,,,,
1981-05-20 00:00:00-04:00,0.0975454,0.098404783,0.0975454,0.0975454,,,,,
1981-05-21 00:00:00-04:00,0.103132106,0.103561798,0.103132106,0.103132106,,,,,
1981-05-22 00:00:00-04:00,0.107858717,0.1087181,0.107858717,0.107858717,,,,,
1981-05-26 00:00:00-04:00,0.1078587,0.1078587,0.10742902,0.10742902,,,,,
1981-05-27 00:00:00-04:00,0.113444678,0.11387437,0.113444678,0.113444678,,,,,
1981-05-28 00:00:00-04:00,0.113444678,0.11387437,0.113444678,0.113444678,,,,,
1981-05-29 00:00:00-04:00,0.113874361,0.114304821,0.113874361,0.113874361,,,,,
1981-06-01 00:00:00-04:00,0.113874361,0.114304821,0.113874361,0.113874361,,,,,
1981-06-02 00:00:00-04:00,0.108718061,0.108718061,0.10828837,0.10828837,,,,,
1981-06-03 00:00:00-04:00,0.10828837,0.109147741,0.10828837,0.10828837,,,,,
1981-06-04 00:00:00-04:00,0.110436767,0.110866447,0.110436767,0.110436767,,,,,
1981-06-05 00:00:00-04:00,0.109147717,0.109147717,0.108718038,0.108718038,,,,,
1981-06-08 00:00:00-04:00,0.105280535,0.105280535,0.104850844,0.104850844,,,,,
1981-06-09 00:00:00-04:00,0.106999353,0.107429044,0.106999353,0.106999353,,,,,
1981-06-10 00:00:00-04:00,0.10828837,0.109577432,0.10828837,0.10828837,,,,,
1981-06-11 00:00:00-04:00,0.113014974,0.113444665,0.113014974,0.113014974,,,,,
1981-06-12 00:00:00-04:00,0.112155595,0.112155595,0.111725904,0.111725904,,,,,
1981-06-15 00:00:00-04:00,0.111725905,0.111725905,0.111296214,0.111296214,,,,,
1981-06-16 00:00:00-04:00,0.109577463,0.109577463,0.109147772,0.109147772,,,,,
1981-06-17 00:00:00-04:00,0.1078587,0.1078587,0.10742902,0.10742902,,,,,
1981-06-18 00:00:00-04:00,0.107429044,0.107858724,0.106999353,0.106999353,,,,,
1981-06-19 00:00:00-04:00,0.104421203,0.104421203,0.103991523,0.103991523,,,,,
1981-06-22 00:00:00-04:00,0.100553219,0.100553219,0.10012354,0.10012354,,,,,
1981-06-23 00:00:00-04:00,0.101842299,0.102702439,0.101842299,0.101842299,,,,,
1981-06-24 00:00:00-04:00,0.10012358,0.10012358,0.099264197,0.099264197,,,,,
1981-06-25 00:00:00-04:00,0.101412587,0.101842278,0.101412587,0.101412587,,,,,
1981-06-26 00:00:00-04:00,0.100982911,0.100982911,0.10012354,0.10012354,,,,,
1981-06-29 00:00:00-04:00,0.097545436,0.097545436,0.096686065,0.096686065,,,,,
1981-06-30 00:00:00-04:00,0.089810255,0.089810255,0.08938057,0.08938057,,,,,
1981-07-01 00:00:00-04:00,0.08895089,0.08895089,0.088521205,0.088521205,,,,,
1981-07-02 00:00:00-04:00,0.088521205,0.08895089,0.088521205,0.088521205,,,,,
1981-07-06 00:00:00-04:00,0.08637276,0.08637276,0.085513383,0.085513383,,,,,
1981-07-07 00:00:00-04:00,0.086372703,0.08723208,0.086372703,0.086372703,,,,,
1981-07-08 00:00:00-04:00,0.089810245,0.090240705,0.089810245,0.089810245,,,,,
1981-07-09 00:00:00-04:00,0.083364937,0.083364937,0.082935251,0.082935251,,,,,
1981-07-10 00:00:00-04:00,0.076918829,0.076918829,0.076489143,0.076489143,,,,,
1981-07-13 00:00:00-04:00,0.078208648,0.078638339,0.078208648,0.078208648,,,,,
1981-07-14 00:00:00-04:00,0.081646152,0.082505528,0.081646152,0.081646152,,,,,
1981-07-15 00:00:00-04:00,0.083794624,0.084224309,0.083794624,0.083794624,,,,,
1981-07-16 00:00:00-04:00,0.08594308,0.086802457,0.08594308,0.08594308,,,,,
1981-07-17 00:00:00-04:00,0.08895088,0.089380571,0.08895088,0.08895088,,,,,
1981-07-20 00:00:00-04:00,0.083364937,0.083364937,0.082935251,0.082935251,,,,,
1981-07-21 00:00:00-04:00,0.082935238,0.082935238,0.082505547,0.082505547,,,,,
1981-07-22 00:00:00-04:00,0.078638372,0.078638372,0.07777822,0.07777822,,,,,
1981-07-23 00:00:00-04:00,0.07992743,0.080357121,0.07992743,0.07992743,,,,,
1981-07-24 00:00:00-04:00,0.082505547,0.082935238,0.082505547,0.082505547,,,,,
1981-07-27 00:00:00-04:00,0.08594308,0.086372766,0.08594308,0.08594308,,,,,
1981-07-28 00:00:00-04:00,0.083364937,0.083364937,0.082935251,0.082935251,,,,,
1981-07-29 00:00:00-04:00,0.082075843,0.082075843,0.081646152,0.081646152,,,,,
1981-07-30 00:00:00-04:00,0.084654018,0.085513395,0.084654018,0.084654018,,,,,
1981-07-31 00:00:00-04:00,0.08594308,0.086372766,0.08594308,0.08594308,,,,,
1981-08-03 00:00:00-04:00,0.085943055,0.085943055,0.085083678,0.085083678,,,,,
1981-08-04 00:00:00-04:00,0.086372703,0.086802394,0.086372703,0.086372703,,,,,
1981-08-05 00:00:00-04:00,0.08895088,0.089380571,0.08895088,0.08895088,,,,,
1981-08-06 00:00:00-04:00,0.087232108,0.087232108,0.086802423,0.086802423,,,,,
1981-08-07 00:00:00-04:00,0.086802423,0.087232108,0.086802423,0.086802423,,,,,
1981-08-10 00:00:00-04:00,0.086802423,0.086802423,0.086802423,0.086802423,,,,,
1981-08-11 00:00:00-04:00,0.08508372,0.08508372,0.084224343,0.084224343,,,,,
1981-08-12 00:00:00-04:00,0.082935238,0.082935238,0.082505547,0.082505547,,,,,
1981-08-13 00:00:00-04:00,0.080357121,0.080357121,0.07992743,0.07992743,,,,,
1981-08-14 00:00:00-04:00,0.079497752,0.079497752,0.078638375,0.078638375,,,,,
1981-08-17 00:00:00-04:00,0.07691883,0.07691883,0.076059453,0.076059453,,,,,
1981-08-18 00:00:00-04:00,0.075200085,0.075200085,0.074340709,0.074340709,,,,,
1981-08-19 00:00:00-04:00,0.074340698,0.074340698,0.073481321,0.073481321,,,,,
1981-08-20 00:00:00-04:00,0.074340709,0.0747704,0.074340709,0.074340709,,,,,
1981-08-21 00:00:00-04:00,0.070043814,0.070043814,0.069184437,0.069184437,,,,,
1981-08-24 00:00:00-04:00,0.065316462,0.065316462,0.064886771,0.064886771,,,,,
1981-08-25 00:00:00-04:00,0.066606276,0.067035961,0.066606276,0.066606276,,,,,
1981-08-26 00:00:00-04:00,0.065746161,0.065746161,0.065316476,0.065316476,,,,,
1981-08-27 00:00:00-04:00,0.065746151,0.066176611,0.065746151,0.065746151,,,,,
1981-08-28 00:00:00-04:00,0.069184437,0.069614123,0.069184437,0.069184437,,,,,
1981-08-31 00:00:00-04:00,0.069184437,0.069614123,0.069184437,0.069184437,,,,,
1981-09-01 00:00:00-04:00,0.073481321,0.073911013,0.073481321,0.073481321,,,,,
1981-09-02 00:00:00-04:00,0.074770376,0.075200062,0.074770376,0.074770376,,,,,
1981-09-03 00:00:00-04:00,0.071762551,0.071762551,0.070903175,0.070903175,,,,,
1981-09-04 00:00:00-04:00,0.070473503,0.070473503,0.070043817,0.070043817,,,,,
1981-09-08 00:00:00-04:00,0.068325104,0.068325104,0.067895412,0.067895412,,,,,
1981-09-09 00:00:00-04:00,0.067895412,0.068325104,0.067895412,0.067895412,,,,,
1981-09-10 00:00:00-04:00,0.068325065,0.068754751,0.068325065,0.068325065,,,,,
1981-09-11 00:00:00-04:00,0.067895363,0.067895363,0.067465678,0.067465678,,,,,
1981-09-14 00:00:00-04:00,0.065746161,0.065746161,0.065316476,0.065316476,,,,,
1981-09-15 00:00:00-04:00,0.064027417,0.064027417,0.063597731,0.063597731,,,,,
1981-09-16 00:00:00-04:00,0.062738387,0.062738387,0.062308695,0.062308695,,,,,
1981-09-17 00:00:00-04:00,0.061019605,0.061019605,0.060589913,0.060589913,,,,,
1981-09-18 00:00:00-04:00,0.061019618,0.061449304,0.061019618,0.061019618,,,,,
1981-09-21 00:00:00-04:00,0.0614493,0.061878992,0.0614493,0.0614493,,,,,
1981-09-22 00:00:00-04:00,0.058441448,0.058441448,0.058011763,0.058011763,,,,,
1981-09-23 00:00:00-04:00,0.057582081,0.057582081,0.056722704,0.056722704,,,,,
1981-09-24 00:00:00-04:00,0.056722734,0.056722734,0.056293048,0.056293048,,,,,
1981-09-25 00:00:00-04:00,0.049846926,0.049846926,0.048987549,0.048987549,,,,,
1981-09-28 00:00:00-04:00,0.049417246,0.049846937,0.049417246,0.049417246,,,,,
1981-09-29 00:00:00-04:00,0.051995374,0.052425066,0.051995374,0.051995374,,,,,
1981-09-30 00:00:00-04:00,0.052425046,0.052854731,0.052425046,0.052425046,,,,,
1981-10-01 00:00:00-04:00,0.052425046,0.052854731,0.052425046,0.052425046,,,,,
1981-10-02 00:00:00-04:00,0.056722704,0.057152396,0.056722704,0.056722704,,,,,
1981-10-05 00:00:00-04:00,0.058441464,0.059300841,0.058441464,0.058441464,,,,,
1981-10-06 00:00:00-04:00,0.058441448,0.058441448,0.058011763,0.058011763,,,,,
1981-10-07 00:00:00-04:00,0.0614493,0.062308678,0.0614493,0.0614493,,,,,
1981-10-08 00:00:00-04:00,0.063597731,0.064027417,0.063597731,0.063597731,,,,,
1981-10-09 00:00:00-04:00,0.064027391,0.064886768,0.064027391,0.064027391,,,,,
1981-10-12 00:00:00-04:00,0.066176616,0.066606307,0.066176616,0.066176616,,,,,
1981-10-13 00:00:00-04:00,0.066176616,0.067035992,0.066176616,0.066176616,,,,,
1981-10-14 00:00:00-04:00,0.062738387,0.062738387,0.062308695,0.062308695,,,,,
1981-10-15 00:00:00-04:00,0.063597731,0.064027417,0.063597731,0.063597731,,,,,
1981-10-16 00:00:00-04:00,0.063168052,0.063168052,0.062738366,0.062738366,,,,,
1981-10-19 00:00:00-04:00,0.064027391,0.064457082,0.064027391,0.064027391,,,,,
1981-10-20 00:00:00-04:00,0.067465678,0.067895363,0.067465678,0.067465678,,,,,
1981-10-21 00:00:00-04:00,0.067465678,0.067895363,0.067465678,0.067465678,,,,,
1981-10-22 00:00:00-04:00,0.067465687,0.067465687,0.067035995,0.067035995,,,,,
1981-10-23 00:00:00-04:00,0.065746161,0.065746161,0.065316476,0.065316476,,,,,
1981-10-26 00:00:00-05:00,0.065316476,0.065746161,0.065316476,0.065316476,,,,,
1981-10-27 00:00:00-05:00,0.066606276,0.067465652,0.066606276,0.066606276,,,,,
1981-10-28 00:00:00-05:00,0.068754718,0.069184409,0.068754718,0.068754718,,,,,
1981-10-29 00:00:00-05:00,0.068325104,0.068325104,0.067895412,0.067895412,,,,,
1981-10-30 00:00:00-05:00,0.068754718,0.069184409,0.068754718,0.068754718,,,,,
1981-11-02 00:00:00-05:00,0.068754718,0.069184409,0.068754718,0.068754718,,,,,
1981-11-03 00:00:00-05:00,0.068325104,0.068325104,0.067895412,0.067895412,,,,,
1981-11-04 00:00:00-05:00,0.066606307,0.066606307,0.066176616,0.066176616,,,,,
1981-11-05 00:00:00-05:00,0.061878992,0.061878992,0.0614493,0.0614493,,,,,
1981-11-06 00:00:00-05:00,0.061878975,0.062308661,0.061878975,0.061878975,,,,,
1981-11-09 00:00:00-05:00,0.062738366,0.063168052,0.062738366,0.062738366,,,,,
1981-11-10 00:00:00-05:00,0.063168041,0.063597733,0.063168041,0.063168041,,,,,
1981-11-11 00:00:00-05:00,0.064886771,0.065316462,0.064886771,0.064886771,,,,,
1981-11-12 00:00:00-05:00,0.067035995,0.067465687,0.067035995,0.067035995,,,,,
1981-11-13 00:00:00-05:00,0.062738387,0.062738387,0.062308695,0.062308695,,,,,
1981-11-16 00:00:00-05:00,0.061878992,0.061878992,0.0614493,0.0614493,,,,,
1981-11-17 00:00:00-05:00,0.062738366,0.063168052,0.062738366,0.062738366,,,,,
1981-11-18 00:00:00-05:00,0.064886771,0.065316462,0.064886771,0.064886771,,,,,
1981-11-19 00:00:00-05:00,0.064886771,0.065316462,0.064886771,0.064886771,,,,,
1981-11-20 00:00:00-05:00,0.065316476,0.065746161,0.065316476,0.065316476,,,,,
1981-11-23 00:00:00-05:00,0.063168072,0.063168072,0.062308695,0.062308695,,,,,
1981-11-24 00:00:00-05:00,0.062308661,0.062308661,0.061878975,0.061878975,,,,,
1981-11-25 00:00:00-05:00,0.063168041,0.063597733,0.063168041,0.063168041,,,,,
1981-11-27 00:00:00-05:00,0.064886771,0.065316462,0.064886771,0.064886771,,,,,
1981-11-30 00:00:00-05:00,0.064457082,0.064457082,0.064027391,0.064027391,,,,,
1981-12-01 00:00:00-05:00,0.064027391,0.064457082,0.064027391,0.064027391,,,,,
1981-12-02 00:00:00-05:00,0.064457104,0.064886789,0.064457104,0.064457104,,,,,
1981-12-03 00:00:00-05:00,0.064027417,0.064027417,0.063597731,0.063597731,,,,,
1981-12-04 00:00:00-05:00,0.065316476,0.065746161,0.065316476,0.065316476,,,,,
1981-12-07 00:00:00-05:00,0.065746151,0.066176611,0.065746151,0.065746151,,,,,
1981-12-08 00:00:00-05:00,0.06531648,0.06531648,0.064457104,0.064457104,,,,,
1981-12-09 00:00:00-05:00,0.064886771,0.065316462,0.064886771,0.064886771,,,,,
1981-12-10 00:00:00-05:00,0.064886771,0.065316462,0.064886771,0.064886771,,,,,
1981-12-11 00:00:00-05:00,0.064886789,0.06531648,0.064457104,0.064457104,,,,,
1981-12-14 00:00:00-05:00,0.063168072,0.063168072,0.062308695,0.062308695,,,,,
1981-12-15 00:00:00-05:00,0.064027391,0.064457082,0.064027391,0.064027391,,,,,
1981-12-16 00:00:00-05:00,0.067035995,0.067465687,0.067035995,0.067035995,,,,,
1981-12-17 00:00:00-05:00,0.072621919,0.07305161,0.072621919,0.072621919,,,,,
1981-12-18 00:00:00-05:00,0.078638375,0.07906806,0.078638375,0.078638375,,,,,
1981-12-21 00:00:00-05:00,0.075629772,0.075629772,0.075200081,0.075200081,,,,,
1981-12-22 00:00:00-05:00,0.076489143,0.076918829,0.076489143,0.076489143,,,,,
1981-12-23 00:00:00-05:00,0.075200062,0.075200062,0.074770376,0.074770376,,,,,
1981-12-24 00:00:00-05:00,0.075200081,0.075629772,0.075200081,0.075200081,,,,,
1981-12-28 00:00:00-05:00,0.072621955,0.072621955,0.071762584,0.071762584,,,,,
1981-12-29 00:00:00-05:00,0.073051617,0.073910993,0.073051617,0.073051617,,,,,
1981-12-30 00:00:00-05:00,0.076059453,0.076489144,0.076059453,0.076059453,,,,,
1981-12-31 00:00:00-05:00,0.076059453,0.076489144,0.076059453,0.076059453,,,,,
1982-01-04 00:00:00-05:00,0.076059441,0.076059441,0.075629756,0.075629756,,,,,
1982-01-05 00:00:00-05:00,0.072621955,0.072621955,0.071762584,0.071762584,,,,,
1982-01-06 00:00:00-05:00,0.07133286,0.07133286,0.070903175,0.070903175,,,,,
1982-01-07 00:00:00-05:00,0.066176621,0.066176621,0.065316476,0.065316476,,,,,
1982-01-08 00:00:00-05:00,0.068325065,0.068754751,0.068325065,0.068325065,,,,,
1982-01-11 00:00:00-05:00,0.064457082,0.064457082,0.064027391,0.064027391,,,,,
1982-01-12 00:00:00-05:00,0.062308661,0.062308661,0.061878975,0.061878975,,,,,
1982-01-13 00:00:00-05:00,0.061878992,0.061878992,0.0614493,0.0614493,,,,,
1982-01-14 00:00:00-05:00,0.064457104,0.064886789,0.064457104,0.064457104,,,,,
1982-01-15 00:00:00-05:00,0.068754718,0.069614094,0.068754718,0.068754718,,,,,
1982-01-18 00:00:00-05:00,0.070043817,0.070903194,0.070043817,0.070043817,,,,,
1982-01-19 00:00:00-05:00,0.069184442,0.069184442,0.068325065,0.068325065,,,,,
1982-01-20 00:00:00-05:00,0.069614127,0.070043819,0.069614127,0.069614127,,,,,
1982-01-21 00:00:00-05:00,0.070903175,0.07133286,0.070903175,0.070903175,,,,,
1982-01-22 00:00:00-05:00,0.071332872,0.071762563,0.071332872,0.071332872,,,,,
1982-01-25 00:00:00-05:00,0.069614123,0.069614123,0.069184437,0.069184437,,,,,
1982-01-26 00:00:00-05:00,0.067465652,0.067465652,0.066606276,0.066606276,,,,,
1982-01-27 00:00:00-05:00,0.067035995,0.067895372,0.067035995,0.067035995,,,,,
1982-01-28 00:00:00-05:00,0.069184437,0.069614123,0.069184437,0.069184437,,,,,
1982-01-29 00:00:00-05:00,0.070043817,0.070473503,0.070043817,0.070043817,,,,,
1982-02-01 00:00:00-05:00,0.070043814,0.070043814,0.069184437,0.069184437,,,,,
1982-02-02 00:00:00-05:00,0.069614127,0.070473504,0.069614127,0.069614127,,,,,
1982-02-03 00:00:00-05:00,0.069614127,0.070043819,0.069614127,0.069614127,,,,,
1982-02-04 00:00:00-05:00,0.068325104,0.068325104,0.067895412,0.067895412,,,,,
1982-02-05 00:00:00-05:00,0.067895412,0.068325104,0.067895412,0.067895412,,,,,
1982-02-08 00:00:00-05:00,0.064027417,0.064027417,0.063597731,0.063597731,,,,,
1982-02-09 00:00:00-05:00,0.063597731,0.064027417,0.063597731,0.063597731,,,,,
1982-02-10 00:00:00-05:00,0.064457104,0.064886789,0.064457104,0.064457104,,,,,
1982-02-11 00:00:00-05:00,0.064027417,0.064027417,0.063597731,0.063597731,,,,,
1982-02-12 00:00:00-05:00,0.064457104,0.064886789,0.064457104,0.064457104,,,,,
1982-02-16 00:00:00-05:00,0.063597733,0.063597733,0.063168041,0.063168041,,,,,
1982-02-17 00:00:00-05:00,0.064027391,0.064457082,0.064027391,0.064027391,,,,,
1982-02-18 00:00:00-05:00,0.064886771,0.065316462,0.064886771,0.064886771,,,,,
1982-02-19 00:00:00-05:00,0.064886789,0.064886789,0.064457104,0.064457104,,,,,
1982-02-22 00:00:00-05:00,0.064027417,0.064027417,0.063597731,0.063597731,,,,,
1982-02-23 00:00:00-05:00,0.063168052,0.063168052,0.062738366,0.062738366,,,,,
1982-02-24 00:00:00-05:00,0.063168041,0.063597733,0.063168041,0.063168041,,,,,
